year,region_id,voltage_kv,scheme_code,evidence_grade,action_mode,status,status_reason,capacity_base_mva,positive_peak_base_mw,clr_model_base,clr_official_reference,expansion_delta_mva,storage_modules,expansion_capex_wanyuan,storage_capex_wanyuan,capex_wanyuan,eac_wanyuan_per_year,clr_after,a_expansion_limit_mva,strict_stock_R_le_2_status,selected_candidate_ids,asset_scope_id,quality_notes,source_ref,source_version,transformation,scenario_id,quality_flag,source_sha256
2022,QX-00008,35,SCHEME_A,EVIDENCE_C,ACTION_EXPANSION_ONLY,infeasible,BDZ-00293:,185.6,107.396041,1.7281828852517944,1.73,,,,,,,,29.192082,stock_within_2.0,[],historical_2022_reference_static,"diagnostic replay: 8760 sample/mapping exists but same-year asset scope, PV and candidate cost closure is unresolved",近5年容载比.xlsx + county_clr_reference.csv+station_static_load.csv+transformer_master.csv+station_pv_snapshot.csv,电网建模数据_Agent整合版_V1.2,"canonicalize scheme/evidence codes and compare expansion-only, storage-only and combined options",annual_2022_scheme_action_mode,annual_diagnostic_or_formal_2025_gate,3b964e137bbe688f0e43e06af93ee5d6c3e3c21f719ee630be2b9097f642572d
2022,QX-00008,35,SCHEME_A,EVIDENCE_C,ACTION_STORAGE_ONLY,infeasible,BDZ-00293:storage_required_but_no_available_connection_bay,185.6,107.396041,1.7281828852517944,1.73,,,,,,,,29.192082,stock_within_2.0,[],historical_2022_reference_static,"diagnostic replay: 8760 sample/mapping exists but same-year asset scope, PV and candidate cost closure is unresolved",近5年容载比.xlsx + county_clr_reference.csv+station_static_load.csv+transformer_master.csv+station_pv_snapshot.csv,电网建模数据_Agent整合版_V1.2,"canonicalize scheme/evidence codes and compare expansion-only, storage-only and combined options",annual_2022_scheme_action_mode,annual_diagnostic_or_formal_2025_gate,3b964e137bbe688f0e43e06af93ee5d6c3e3c21f719ee630be2b9097f642572d
2022,QX-00008,35,SCHEME_B,EVIDENCE_C,ACTION_COMBINED_EXPANSION_STORAGE,infeasible,BDZ-00293:storage_required_but_no_available_connection_bay,185.6,107.396041,1.7281828852517944,1.73,,,,,,,,29.192082,stock_within_2.0,[],historical_2022_reference_static,"diagnostic replay: 8760 sample/mapping exists but same-year asset scope, PV and candidate cost closure is unresolved",近5年容载比.xlsx + county_clr_reference.csv+station_static_load.csv+transformer_master.csv+station_pv_snapshot.csv,电网建模数据_Agent整合版_V1.2,"canonicalize scheme/evidence codes and compare expansion-only, storage-only and combined options",annual_2022_scheme_action_mode,annual_diagnostic_or_formal_2025_gate,3b964e137bbe688f0e43e06af93ee5d6c3e3c21f719ee630be2b9097f642572d
2022,QX-00008,35,SCHEME_B,EVIDENCE_C,ACTION_EXPANSION_ONLY,infeasible,BDZ-00293:,185.6,107.396041,1.7281828852517944,1.73,,,,,,,,29.192082,stock_within_2.0,[],historical_2022_reference_static,"diagnostic replay: 8760 sample/mapping exists but same-year asset scope, PV and candidate cost closure is unresolved",近5年容载比.xlsx + county_clr_reference.csv+station_static_load.csv+transformer_master.csv+station_pv_snapshot.csv,电网建模数据_Agent整合版_V1.2,"canonicalize scheme/evidence codes and compare expansion-only, storage-only and combined options",annual_2022_scheme_action_mode,annual_diagnostic_or_formal_2025_gate,3b964e137bbe688f0e43e06af93ee5d6c3e3c21f719ee630be2b9097f642572d
2022,QX-00008,35,SCHEME_B,EVIDENCE_C,ACTION_STORAGE_ONLY,infeasible,BDZ-00293:storage_required_but_no_available_connection_bay,185.6,107.396041,1.7281828852517944,1.73,,,,,,,,29.192082,stock_within_2.0,[],historical_2022_reference_static,"diagnostic replay: 8760 sample/mapping exists but same-year asset scope, PV and candidate cost closure is unresolved",近5年容载比.xlsx + county_clr_reference.csv+station_static_load.csv+transformer_master.csv+station_pv_snapshot.csv,电网建模数据_Agent整合版_V1.2,"canonicalize scheme/evidence codes and compare expansion-only, storage-only and combined options",annual_2022_scheme_action_mode,annual_diagnostic_or_formal_2025_gate,3b964e137bbe688f0e43e06af93ee5d6c3e3c21f719ee630be2b9097f642572d
2022,QX-00008,35,SCHEME_C0,EVIDENCE_C,ACTION_NONE,noncompliant,BDZ-00293:empirical_central:storage_power_insufficient_for_reverse_limit;BDZ-00301:empirical_central:storage_power_insufficient_for_reverse_limit;BDZ-00320:empirical_central:storage_power_insufficient_for_reverse_limit,185.6,107.396041,1.7281828852517944,1.73,0.0,0.0,0.0,,0.0,0.0,1.7281828852517944,29.192082,stock_within_2.0,[],historical_2022_reference_static,"diagnostic replay: 8760 sample/mapping exists but same-year asset scope, PV and candidate cost closure is unresolved",近5年容载比.xlsx + county_clr_reference.csv+station_static_load.csv+transformer_master.csv+station_pv_snapshot.csv,电网建模数据_Agent整合版_V1.2,"canonicalize scheme/evidence codes and compare expansion-only, storage-only and combined options",annual_2022_scheme_action_mode,annual_diagnostic_or_formal_2025_gate,3b964e137bbe688f0e43e06af93ee5d6c3e3c21f719ee630be2b9097f642572d
2022,QX-00009,35,SCHEME_A,EVIDENCE_C,ACTION_COMBINED_EXPANSION_STORAGE,feasible,feasible,258.29999999999995,87.76969899999999,2.942929085355528,2.94,0.0,0.0,0.0,,0.0,0.0,2.942929085355528,0.0,infeasible_due_to_inherited_stock,[],historical_2022_reference_static,"diagnostic replay: 8760 sample/mapping exists but same-year asset scope, PV and candidate cost closure is unresolved",近5年容载比.xlsx + county_clr_reference.csv+station_static_load.csv+transformer_master.csv+station_pv_snapshot.csv,电网建模数据_Agent整合版_V1.2,"canonicalize scheme/evidence codes and compare expansion-only, storage-only and combined options",annual_2022_scheme_action_mode,annual_diagnostic_or_formal_2025_gate,3b964e137bbe688f0e43e06af93ee5d6c3e3c21f719ee630be2b9097f642572d
2022,QX-00009,35,SCHEME_A,EVIDENCE_C,ACTION_EXPANSION_ONLY,feasible,feasible,258.29999999999995,87.76969899999999,2.942929085355528,2.94,0.0,0.0,0.0,,0.0,0.0,2.942929085355528,0.0,infeasible_due_to_inherited_stock,[],historical_2022_reference_static,"diagnostic replay: 8760 sample/mapping exists but same-year asset scope, PV and candidate cost closure is unresolved",近5年容载比.xlsx + county_clr_reference.csv+station_static_load.csv+transformer_master.csv+station_pv_snapshot.csv,电网建模数据_Agent整合版_V1.2,"canonicalize scheme/evidence codes and compare expansion-only, storage-only and combined options",annual_2022_scheme_action_mode,annual_diagnostic_or_formal_2025_gate,3b964e137bbe688f0e43e06af93ee5d6c3e3c21f719ee630be2b9097f642572d
2022,QX-00009,35,SCHEME_A,EVIDENCE_C,ACTION_STORAGE_ONLY,feasible,feasible,258.29999999999995,87.76969899999999,2.942929085355528,2.94,0.0,0.0,0.0,,0.0,0.0,2.942929085355528,0.0,infeasible_due_to_inherited_stock,[],historical_2022_reference_static,"diagnostic replay: 8760 sample/mapping exists but same-year asset scope, PV and candidate cost closure is unresolved",近5年容载比.xlsx + county_clr_reference.csv+station_static_load.csv+transformer_master.csv+station_pv_snapshot.csv,电网建模数据_Agent整合版_V1.2,"canonicalize scheme/evidence codes and compare expansion-only, storage-only and combined options",annual_2022_scheme_action_mode,annual_diagnostic_or_formal_2025_gate,3b964e137bbe688f0e43e06af93ee5d6c3e3c21f719ee630be2b9097f642572d
2022,QX-00009,35,SCHEME_B,EVIDENCE_C,ACTION_COMBINED_EXPANSION_STORAGE,feasible,feasible,258.29999999999995,87.76969899999999,2.942929085355528,2.94,0.0,0.0,0.0,,0.0,0.0,2.942929085355528,0.0,infeasible_due_to_inherited_stock,[],historical_2022_reference_static,"diagnostic replay: 8760 sample/mapping exists but same-year asset scope, PV and candidate cost closure is unresolved",近5年容载比.xlsx + county_clr_reference.csv+station_static_load.csv+transformer_master.csv+station_pv_snapshot.csv,电网建模数据_Agent整合版_V1.2,"canonicalize scheme/evidence codes and compare expansion-only, storage-only and combined options",annual_2022_scheme_action_mode,annual_diagnostic_or_formal_2025_gate,3b964e137bbe688f0e43e06af93ee5d6c3e3c21f719ee630be2b9097f642572d
2022,QX-00009,35,SCHEME_B,EVIDENCE_C,ACTION_EXPANSION_ONLY,feasible,feasible,258.29999999999995,87.76969899999999,2.942929085355528,2.94,0.0,0.0,0.0,,0.0,0.0,2.942929085355528,0.0,infeasible_due_to_inherited_stock,[],historical_2022_reference_static,"diagnostic replay: 8760 sample/mapping exists but same-year asset scope, PV and candidate cost closure is unresolved",近5年容载比.xlsx + county_clr_reference.csv+station_static_load.csv+transformer_master.csv+station_pv_snapshot.csv,电网建模数据_Agent整合版_V1.2,"canonicalize scheme/evidence codes and compare expansion-only, storage-only and combined options",annual_2022_scheme_action_mode,annual_diagnostic_or_formal_2025_gate,3b964e137bbe688f0e43e06af93ee5d6c3e3c21f719ee630be2b9097f642572d
2022,QX-00009,35,SCHEME_B,EVIDENCE_C,ACTION_STORAGE_ONLY,feasible,feasible,258.29999999999995,87.76969899999999,2.942929085355528,2.94,0.0,0.0,0.0,,0.0,0.0,2.942929085355528,0.0,infeasible_due_to_inherited_stock,[],historical_2022_reference_static,"diagnostic replay: 8760 sample/mapping exists but same-year asset scope, PV and candidate cost closure is unresolved",近5年容载比.xlsx + county_clr_reference.csv+station_static_load.csv+transformer_master.csv+station_pv_snapshot.csv,电网建模数据_Agent整合版_V1.2,"canonicalize scheme/evidence codes and compare expansion-only, storage-only and combined options",annual_2022_scheme_action_mode,annual_diagnostic_or_formal_2025_gate,3b964e137bbe688f0e43e06af93ee5d6c3e3c21f719ee630be2b9097f642572d
2022,QX-00009,35,SCHEME_C0,EVIDENCE_C,ACTION_NONE,compliant,physical_constraints_satisfied,258.29999999999995,87.76969899999999,2.942929085355528,2.94,0.0,0.0,0.0,,0.0,0.0,2.942929085355528,0.0,infeasible_due_to_inherited_stock,[],historical_2022_reference_static,"diagnostic replay: 8760 sample/mapping exists but same-year asset scope, PV and candidate cost closure is unresolved",近5年容载比.xlsx + county_clr_reference.csv+station_static_load.csv+transformer_master.csv+station_pv_snapshot.csv,电网建模数据_Agent整合版_V1.2,"canonicalize scheme/evidence codes and compare expansion-only, storage-only and combined options",annual_2022_scheme_action_mode,annual_diagnostic_or_formal_2025_gate,3b964e137bbe688f0e43e06af93ee5d6c3e3c21f719ee630be2b9097f642572d
2022,QX-00010,35,SCHEME_A,EVIDENCE_C,ACTION_COMBINED_EXPANSION_STORAGE,infeasible,BDZ-00307:storage_required_but_no_available_connection_bay,234.5,117.616729,1.993763999337203,1.99,,,,,,,,0.733458000000013,stock_within_2.0,[],historical_2022_reference_static,"diagnostic replay: 8760 sample/mapping exists but same-year asset scope, PV and candidate cost closure is unresolved",近5年容载比.xlsx + county_clr_reference.csv+station_static_load.csv+transformer_master.csv+station_pv_snapshot.csv,电网建模数据_Agent整合版_V1.2,"canonicalize scheme/evidence codes and compare expansion-only, storage-only and combined options",annual_2022_scheme_action_mode,annual_diagnostic_or_formal_2025_gate,3b964e137bbe688f0e43e06af93ee5d6c3e3c21f719ee630be2b9097f642572d
2022,QX-00010,35,SCHEME_A,EVIDENCE_C,ACTION_EXPANSION_ONLY,infeasible,BDZ-00245:,234.5,117.616729,1.993763999337203,1.99,,,,,,,,0.733458000000013,stock_within_2.0,[],historical_2022_reference_static,"diagnostic replay: 8760 sample/mapping exists but same-year asset scope, PV and candidate cost closure is unresolved",近5年容载比.xlsx + county_clr_reference.csv+station_static_load.csv+transformer_master.csv+station_pv_snapshot.csv,电网建模数据_Agent整合版_V1.2,"canonicalize scheme/evidence codes and compare expansion-only, storage-only and combined options",annual_2022_scheme_action_mode,annual_diagnostic_or_formal_2025_gate,3b964e137bbe688f0e43e06af93ee5d6c3e3c21f719ee630be2b9097f642572d
2022,QX-00010,35,SCHEME_A,EVIDENCE_C,ACTION_STORAGE_ONLY,infeasible,BDZ-00307:storage_required_but_no_available_connection_bay,234.5,117.616729,1.993763999337203,1.99,,,,,,,,0.733458000000013,stock_within_2.0,[],historical_2022_reference_static,"diagnostic replay: 8760 sample/mapping exists but same-year asset scope, PV and candidate cost closure is unresolved",近5年容载比.xlsx + county_clr_reference.csv+station_static_load.csv+transformer_master.csv+station_pv_snapshot.csv,电网建模数据_Agent整合版_V1.2,"canonicalize scheme/evidence codes and compare expansion-only, storage-only and combined options",annual_2022_scheme_action_mode,annual_diagnostic_or_formal_2025_gate,3b964e137bbe688f0e43e06af93ee5d6c3e3c21f719ee630be2b9097f642572d
2022,QX-00010,35,SCHEME_B,EVIDENCE_C,ACTION_COMBINED_EXPANSION_STORAGE,infeasible,BDZ-00307:storage_required_but_no_available_connection_bay,234.5,117.616729,1.993763999337203,1.99,,,,,,,,0.733458000000013,stock_within_2.0,[],historical_2022_reference_static,"diagnostic replay: 8760 sample/mapping exists but same-year asset scope, PV and candidate cost closure is unresolved",近5年容载比.xlsx + county_clr_reference.csv+station_static_load.csv+transformer_master.csv+station_pv_snapshot.csv,电网建模数据_Agent整合版_V1.2,"canonicalize scheme/evidence codes and compare expansion-only, storage-only and combined options",annual_2022_scheme_action_mode,annual_diagnostic_or_formal_2025_gate,3b964e137bbe688f0e43e06af93ee5d6c3e3c21f719ee630be2b9097f642572d
2022,QX-00010,35,SCHEME_B,EVIDENCE_C,ACTION_EXPANSION_ONLY,infeasible,BDZ-00245:,234.5,117.616729,1.993763999337203,1.99,,,,,,,,0.733458000000013,stock_within_2.0,[],historical_2022_reference_static,"diagnostic replay: 8760 sample/mapping exists but same-year asset scope, PV and candidate cost closure is unresolved",近5年容载比.xlsx + county_clr_reference.csv+station_static_load.csv+transformer_master.csv+station_pv_snapshot.csv,电网建模数据_Agent整合版_V1.2,"canonicalize scheme/evidence codes and compare expansion-only, storage-only and combined options",annual_2022_scheme_action_mode,annual_diagnostic_or_formal_2025_gate,3b964e137bbe688f0e43e06af93ee5d6c3e3c21f719ee630be2b9097f642572d
2022,QX-00010,35,SCHEME_B,EVIDENCE_C,ACTION_STORAGE_ONLY,infeasible,BDZ-00307:storage_required_but_no_available_connection_bay,234.5,117.616729,1.993763999337203,1.99,,,,,,,,0.733458000000013,stock_within_2.0,[],historical_2022_reference_static,"diagnostic replay: 8760 sample/mapping exists but same-year asset scope, PV and candidate cost closure is unresolved",近5年容载比.xlsx + county_clr_reference.csv+station_static_load.csv+transformer_master.csv+station_pv_snapshot.csv,电网建模数据_Agent整合版_V1.2,"canonicalize scheme/evidence codes and compare expansion-only, storage-only and combined options",annual_2022_scheme_action_mode,annual_diagnostic_or_formal_2025_gate,3b964e137bbe688f0e43e06af93ee5d6c3e3c21f719ee630be2b9097f642572d
2022,QX-00010,35,SCHEME_C0,EVIDENCE_C,ACTION_NONE,noncompliant,BDZ-00245:empirical_central:storage_power_insufficient_for_reverse_limit;BDZ-00260:empirical_central:storage_power_insufficient_for_reverse_limit;BDZ-00295:empirical_central:storage_power_insufficient_for_reverse_limit;BDZ-00304:empirical_central:storage_power_insufficient_for_reverse_limit;BDZ-00306:empirical_central:storage_power_insufficient_for_reverse_limit;BDZ-00307:empirical_central:storage_power_insufficient_for_reverse_limit,234.5,117.616729,1.993763999337203,1.99,0.0,0.0,0.0,,0.0,0.0,1.993763999337203,0.733458000000013,stock_within_2.0,[],historical_2022_reference_static,"diagnostic replay: 8760 sample/mapping exists but same-year asset scope, PV and candidate cost closure is unresolved",近5年容载比.xlsx + county_clr_reference.csv+station_static_load.csv+transformer_master.csv+station_pv_snapshot.csv,电网建模数据_Agent整合版_V1.2,"canonicalize scheme/evidence codes and compare expansion-only, storage-only and combined options",annual_2022_scheme_action_mode,annual_diagnostic_or_formal_2025_gate,3b964e137bbe688f0e43e06af93ee5d6c3e3c21f719ee630be2b9097f642572d
2022,QX-00001,110,SCHEME_A,EVIDENCE_C,ACTION_COMBINED_EXPANSION_STORAGE,feasible,feasible,1235.0,481.40204500000004,2.5654232524084932,2.57,0.0,56.0,1181.29031,,1181.29031,195.9382118,2.5654232524084932,0.0,infeasible_due_to_inherited_stock,[],historical_2022_reference_static,"diagnostic replay: 8760 sample/mapping exists but same-year asset scope, PV and candidate cost closure is unresolved",近5年容载比.xlsx + county_clr_reference.csv+station_static_load.csv+transformer_master.csv+station_pv_snapshot.csv,电网建模数据_Agent整合版_V1.2,"canonicalize scheme/evidence codes and compare expansion-only, storage-only and combined options",annual_2022_scheme_action_mode,annual_diagnostic_or_formal_2025_gate,3b964e137bbe688f0e43e06af93ee5d6c3e3c21f719ee630be2b9097f642572d
2022,QX-00001,110,SCHEME_A,EVIDENCE_C,ACTION_EXPANSION_ONLY,infeasible,BDZ-00058:no option within A incremental capacity limit,1235.0,481.40204500000004,2.5654232524084932,2.57,,,,,,,,0.0,infeasible_due_to_inherited_stock,[],historical_2022_reference_static,"diagnostic replay: 8760 sample/mapping exists but same-year asset scope, PV and candidate cost closure is unresolved",近5年容载比.xlsx + county_clr_reference.csv+station_static_load.csv+transformer_master.csv+station_pv_snapshot.csv,电网建模数据_Agent整合版_V1.2,"canonicalize scheme/evidence codes and compare expansion-only, storage-only and combined options",annual_2022_scheme_action_mode,annual_diagnostic_or_formal_2025_gate,3b964e137bbe688f0e43e06af93ee5d6c3e3c21f719ee630be2b9097f642572d
2022,QX-00001,110,SCHEME_A,EVIDENCE_C,ACTION_STORAGE_ONLY,feasible,feasible,1235.0,481.40204500000004,2.5654232524084932,2.57,0.0,56.0,1181.29031,,1181.29031,195.9382118,2.5654232524084932,0.0,infeasible_due_to_inherited_stock,[],historical_2022_reference_static,"diagnostic replay: 8760 sample/mapping exists but same-year asset scope, PV and candidate cost closure is unresolved",近5年容载比.xlsx + county_clr_reference.csv+station_static_load.csv+transformer_master.csv+station_pv_snapshot.csv,电网建模数据_Agent整合版_V1.2,"canonicalize scheme/evidence codes and compare expansion-only, storage-only and combined options",annual_2022_scheme_action_mode,annual_diagnostic_or_formal_2025_gate,3b964e137bbe688f0e43e06af93ee5d6c3e3c21f719ee630be2b9097f642572d
2022,QX-00001,110,SCHEME_B,EVIDENCE_C,ACTION_COMBINED_EXPANSION_STORAGE,feasible,feasible,1235.0,481.40204500000004,2.5654232524084932,2.57,50.0,0.0,1343.0,,1343.0,121.7414881,2.6692865419796874,0.0,infeasible_due_to_inherited_stock,"[""EXP-QX-00001-BDZ-00058-01""]",historical_2022_reference_static,"diagnostic replay: 8760 sample/mapping exists but same-year asset scope, PV and candidate cost closure is unresolved",近5年容载比.xlsx + county_clr_reference.csv+station_static_load.csv+transformer_master.csv+station_pv_snapshot.csv,电网建模数据_Agent整合版_V1.2,"canonicalize scheme/evidence codes and compare expansion-only, storage-only and combined options",annual_2022_scheme_action_mode,annual_diagnostic_or_formal_2025_gate,3b964e137bbe688f0e43e06af93ee5d6c3e3c21f719ee630be2b9097f642572d
2022,QX-00001,110,SCHEME_B,EVIDENCE_C,ACTION_EXPANSION_ONLY,feasible,feasible,1235.0,481.40204500000004,2.5654232524084932,2.57,50.0,0.0,1343.0,,1343.0,121.7414881,2.6692865419796874,0.0,infeasible_due_to_inherited_stock,"[""EXP-QX-00001-BDZ-00058-01""]",historical_2022_reference_static,"diagnostic replay: 8760 sample/mapping exists but same-year asset scope, PV and candidate cost closure is unresolved",近5年容载比.xlsx + county_clr_reference.csv+station_static_load.csv+transformer_master.csv+station_pv_snapshot.csv,电网建模数据_Agent整合版_V1.2,"canonicalize scheme/evidence codes and compare expansion-only, storage-only and combined options",annual_2022_scheme_action_mode,annual_diagnostic_or_formal_2025_gate,3b964e137bbe688f0e43e06af93ee5d6c3e3c21f719ee630be2b9097f642572d
2022,QX-00001,110,SCHEME_B,EVIDENCE_C,ACTION_STORAGE_ONLY,feasible,feasible,1235.0,481.40204500000004,2.5654232524084932,2.57,0.0,56.0,1181.29031,,1181.29031,195.9382118,2.5654232524084932,0.0,infeasible_due_to_inherited_stock,[],historical_2022_reference_static,"diagnostic replay: 8760 sample/mapping exists but same-year asset scope, PV and candidate cost closure is unresolved",近5年容载比.xlsx + county_clr_reference.csv+station_static_load.csv+transformer_master.csv+station_pv_snapshot.csv,电网建模数据_Agent整合版_V1.2,"canonicalize scheme/evidence codes and compare expansion-only, storage-only and combined options",annual_2022_scheme_action_mode,annual_diagnostic_or_formal_2025_gate,3b964e137bbe688f0e43e06af93ee5d6c3e3c21f719ee630be2b9097f642572d
2022,QX-00001,110,SCHEME_C0,EVIDENCE_C,ACTION_NONE,noncompliant,BDZ-00058:empirical_central:storage_power_insufficient_for_reverse_limit,1235.0,481.40204500000004,2.5654232524084932,2.57,0.0,0.0,0.0,,0.0,0.0,2.5654232524084932,0.0,infeasible_due_to_inherited_stock,[],historical_2022_reference_static,"diagnostic replay: 8760 sample/mapping exists but same-year asset scope, PV and candidate cost closure is unresolved",近5年容载比.xlsx + county_clr_reference.csv+station_static_load.csv+transformer_master.csv+station_pv_snapshot.csv,电网建模数据_Agent整合版_V1.2,"canonicalize scheme/evidence codes and compare expansion-only, storage-only and combined options",annual_2022_scheme_action_mode,annual_diagnostic_or_formal_2025_gate,3b964e137bbe688f0e43e06af93ee5d6c3e3c21f719ee630be2b9097f642572d
2022,QX-00003,110,SCHEME_A,EVIDENCE_C,ACTION_COMBINED_EXPANSION_STORAGE,feasible,feasible,829.5,285.689106,2.903505883069969,2.9,0.0,94.0,1982.391758,,1982.391758,328.8152733,2.903505883069969,0.0,infeasible_due_to_inherited_stock,[],historical_2022_reference_static,"diagnostic replay: 8760 sample/mapping exists but same-year asset scope, PV and candidate cost closure is unresolved",近5年容载比.xlsx + county_clr_reference.csv+station_static_load.csv+transformer_master.csv+station_pv_snapshot.csv,电网建模数据_Agent整合版_V1.2,"canonicalize scheme/evidence codes and compare expansion-only, storage-only and combined options",annual_2022_scheme_action_mode,annual_diagnostic_or_formal_2025_gate,3b964e137bbe688f0e43e06af93ee5d6c3e3c21f719ee630be2b9097f642572d
2022,QX-00003,110,SCHEME_A,EVIDENCE_C,ACTION_EXPANSION_ONLY,infeasible,BDZ-00007:,829.5,285.689106,2.903505883069969,2.9,,,,,,,,0.0,infeasible_due_to_inherited_stock,[],historical_2022_reference_static,"diagnostic replay: 8760 sample/mapping exists but same-year asset scope, PV and candidate cost closure is unresolved",近5年容载比.xlsx + county_clr_reference.csv+station_static_load.csv+transformer_master.csv+station_pv_snapshot.csv,电网建模数据_Agent整合版_V1.2,"canonicalize scheme/evidence codes and compare expansion-only, storage-only and combined options",annual_2022_scheme_action_mode,annual_diagnostic_or_formal_2025_gate,3b964e137bbe688f0e43e06af93ee5d6c3e3c21f719ee630be2b9097f642572d
2022,QX-00003,110,SCHEME_A,EVIDENCE_C,ACTION_STORAGE_ONLY,feasible,feasible,829.5,285.689106,2.903505883069969,2.9,0.0,94.0,1982.391758,,1982.391758,328.8152733,2.903505883069969,0.0,infeasible_due_to_inherited_stock,[],historical_2022_reference_static,"diagnostic replay: 8760 sample/mapping exists but same-year asset scope, PV and candidate cost closure is unresolved",近5年容载比.xlsx + county_clr_reference.csv+station_static_load.csv+transformer_master.csv+station_pv_snapshot.csv,电网建模数据_Agent整合版_V1.2,"canonicalize scheme/evidence codes and compare expansion-only, storage-only and combined options",annual_2022_scheme_action_mode,annual_diagnostic_or_formal_2025_gate,3b964e137bbe688f0e43e06af93ee5d6c3e3c21f719ee630be2b9097f642572d
2022,QX-00003,110,SCHEME_B,EVIDENCE_C,ACTION_COMBINED_EXPANSION_STORAGE,feasible,feasible,829.5,285.689106,2.903505883069969,2.9,0.0,94.0,1982.391758,,1982.391758,328.8152733,2.903505883069969,0.0,infeasible_due_to_inherited_stock,[],historical_2022_reference_static,"diagnostic replay: 8760 sample/mapping exists but same-year asset scope, PV and candidate cost closure is unresolved",近5年容载比.xlsx + county_clr_reference.csv+station_static_load.csv+transformer_master.csv+station_pv_snapshot.csv,电网建模数据_Agent整合版_V1.2,"canonicalize scheme/evidence codes and compare expansion-only, storage-only and combined options",annual_2022_scheme_action_mode,annual_diagnostic_or_formal_2025_gate,3b964e137bbe688f0e43e06af93ee5d6c3e3c21f719ee630be2b9097f642572d
2022,QX-00003,110,SCHEME_B,EVIDENCE_C,ACTION_EXPANSION_ONLY,infeasible,BDZ-00007:,829.5,285.689106,2.903505883069969,2.9,,,,,,,,0.0,infeasible_due_to_inherited_stock,[],historical_2022_reference_static,"diagnostic replay: 8760 sample/mapping exists but same-year asset scope, PV and candidate cost closure is unresolved",近5年容载比.xlsx + county_clr_reference.csv+station_static_load.csv+transformer_master.csv+station_pv_snapshot.csv,电网建模数据_Agent整合版_V1.2,"canonicalize scheme/evidence codes and compare expansion-only, storage-only and combined options",annual_2022_scheme_action_mode,annual_diagnostic_or_formal_2025_gate,3b964e137bbe688f0e43e06af93ee5d6c3e3c21f719ee630be2b9097f642572d
2022,QX-00003,110,SCHEME_B,EVIDENCE_C,ACTION_STORAGE_ONLY,feasible,feasible,829.5,285.689106,2.903505883069969,2.9,0.0,94.0,1982.391758,,1982.391758,328.8152733,2.903505883069969,0.0,infeasible_due_to_inherited_stock,[],historical_2022_reference_static,"diagnostic replay: 8760 sample/mapping exists but same-year asset scope, PV and candidate cost closure is unresolved",近5年容载比.xlsx + county_clr_reference.csv+station_static_load.csv+transformer_master.csv+station_pv_snapshot.csv,电网建模数据_Agent整合版_V1.2,"canonicalize scheme/evidence codes and compare expansion-only, storage-only and combined options",annual_2022_scheme_action_mode,annual_diagnostic_or_formal_2025_gate,3b964e137bbe688f0e43e06af93ee5d6c3e3c21f719ee630be2b9097f642572d
2022,QX-00003,110,SCHEME_C0,EVIDENCE_C,ACTION_NONE,noncompliant,BDZ-00007:empirical_central:storage_power_insufficient_for_reverse_limit,829.5,285.689106,2.903505883069969,2.9,0.0,0.0,0.0,,0.0,0.0,2.903505883069969,0.0,infeasible_due_to_inherited_stock,[],historical_2022_reference_static,"diagnostic replay: 8760 sample/mapping exists but same-year asset scope, PV and candidate cost closure is unresolved",近5年容载比.xlsx + county_clr_reference.csv+station_static_load.csv+transformer_master.csv+station_pv_snapshot.csv,电网建模数据_Agent整合版_V1.2,"canonicalize scheme/evidence codes and compare expansion-only, storage-only and combined options",annual_2022_scheme_action_mode,annual_diagnostic_or_formal_2025_gate,3b964e137bbe688f0e43e06af93ee5d6c3e3c21f719ee630be2b9097f642572d
2022,QX-00004,110,SCHEME_A,EVIDENCE_C,ACTION_COMBINED_EXPANSION_STORAGE,feasible,feasible,1955.5,627.197268,3.1178388359944194,3.12,0.0,105.0,2213.209758,,2213.209758,367.1005836,3.1178388359944194,0.0,infeasible_due_to_inherited_stock,[],historical_2022_reference_static,"diagnostic replay: 8760 sample/mapping exists but same-year asset scope, PV and candidate cost closure is unresolved",近5年容载比.xlsx + county_clr_reference.csv+station_static_load.csv+transformer_master.csv+station_pv_snapshot.csv,电网建模数据_Agent整合版_V1.2,"canonicalize scheme/evidence codes and compare expansion-only, storage-only and combined options",annual_2022_scheme_action_mode,annual_diagnostic_or_formal_2025_gate,3b964e137bbe688f0e43e06af93ee5d6c3e3c21f719ee630be2b9097f642572d
2022,QX-00004,110,SCHEME_A,EVIDENCE_C,ACTION_EXPANSION_ONLY,infeasible,BDZ-00098:,1955.5,627.197268,3.1178388359944194,3.12,,,,,,,,0.0,infeasible_due_to_inherited_stock,[],historical_2022_reference_static,"diagnostic replay: 8760 sample/mapping exists but same-year asset scope, PV and candidate cost closure is unresolved",近5年容载比.xlsx + county_clr_reference.csv+station_static_load.csv+transformer_master.csv+station_pv_snapshot.csv,电网建模数据_Agent整合版_V1.2,"canonicalize scheme/evidence codes and compare expansion-only, storage-only and combined options",annual_2022_scheme_action_mode,annual_diagnostic_or_formal_2025_gate,3b964e137bbe688f0e43e06af93ee5d6c3e3c21f719ee630be2b9097f642572d
