path_id,year,region_id,voltage_kv,action_id,candidate_id,action_type,delta_capacity_mva,storage_modules_delta,capex_wanyuan,eac_wanyuan_per_year,cost_basis,source_ref,action_status,cost_closure_status
PATH_ACTUAL_2021_2025,2025,QX-00007,35,ACT-UNRESOLVED-2025-QX-00007-35,,actual_change_not_closed,未识别,0,未识别,未识别,device_action_not_closed,SRC08:Sheet1+SRC02+SRC03,not_closed,device_action_not_closed
PATH_ACTUAL_2021_2025,2022,QX-00007,110,ACT-UNRESOLVED-2022-QX-00007-110,,actual_change_not_closed,未识别,0,未识别,未识别,device_action_not_closed,SRC08:Sheet1+SRC02+SRC03,not_closed,device_action_not_closed
PATH_ACTUAL_2021_2025,2023,QX-00007,110,ACT-UNRESOLVED-2023-QX-00007-110,,actual_change_not_closed,未识别,0,未识别,未识别,device_action_not_closed,SRC08:Sheet1+SRC02+SRC03,not_closed,device_action_not_closed
PATH_ACTUAL_2021_2025,2024,QX-00007,110,ACT-UNRESOLVED-2024-QX-00007-110,,actual_change_not_closed,未识别,0,未识别,未识别,device_action_not_closed,SRC08:Sheet1+SRC02+SRC03,not_closed,device_action_not_closed
PATH_ACTUAL_2021_2025,2025,QX-00007,110,ACT-UNRESOLVED-2025-QX-00007-110,,actual_change_not_closed,未识别,0,未识别,未识别,device_action_not_closed,SRC08:Sheet1+SRC02+SRC03,not_closed,device_action_not_closed
PATH_ACTUAL_2021_2025,2022,QX-00008,35,ACT-UNRESOLVED-2022-QX-00008-35,,actual_change_not_closed,未识别,0,未识别,未识别,device_action_not_closed,SRC08:Sheet1+SRC02+SRC03,not_closed,device_action_not_closed
PATH_ACTUAL_2021_2025,2023,QX-00008,35,ACT-UNRESOLVED-2023-QX-00008-35,,actual_change_not_closed,未识别,0,未识别,未识别,device_action_not_closed,SRC08:Sheet1+SRC02+SRC03,not_closed,device_action_not_closed
PATH_ACTUAL_2021_2025,2024,QX-00008,35,ACT-UNRESOLVED-2024-QX-00008-35,,actual_change_not_closed,未识别,0,未识别,未识别,device_action_not_closed,SRC08:Sheet1+SRC02+SRC03,not_closed,device_action_not_closed
PATH_ACTUAL_2021_2025,2025,QX-00008,35,ACT-UNRESOLVED-2025-QX-00008-35,,actual_change_not_closed,未识别,0,未识别,未识别,device_action_not_closed,SRC08:Sheet1+SRC02+SRC03,not_closed,device_action_not_closed
PATH_ACTUAL_2021_2025,2022,QX-00008,110,ACT-UNRESOLVED-2022-QX-00008-110,,actual_change_not_closed,未识别,0,未识别,未识别,device_action_not_closed,SRC08:Sheet1+SRC02+SRC03,not_closed,device_action_not_closed
PATH_ACTUAL_2021_2025,2023,QX-00008,110,ACT-UNRESOLVED-2023-QX-00008-110,,actual_change_not_closed,未识别,0,未识别,未识别,device_action_not_closed,SRC08:Sheet1+SRC02+SRC03,not_closed,device_action_not_closed
PATH_ACTUAL_2021_2025,2024,QX-00008,110,ACT-UNRESOLVED-2024-QX-00008-110,,actual_change_not_closed,未识别,0,未识别,未识别,device_action_not_closed,SRC08:Sheet1+SRC02+SRC03,not_closed,device_action_not_closed
PATH_ACTUAL_2021_2025,2025,QX-00008,110,ACT-UNRESOLVED-2025-QX-00008-110,,actual_change_not_closed,未识别,0,未识别,未识别,device_action_not_closed,SRC08:Sheet1+SRC02+SRC03,not_closed,device_action_not_closed
PATH_ACTUAL_2021_2025,2022,QX-00009,35,ACT-UNRESOLVED-2022-QX-00009-35,,actual_change_not_closed,未识别,0,未识别,未识别,device_action_not_closed,SRC08:Sheet1+SRC02+SRC03,not_closed,device_action_not_closed
PATH_ACTUAL_2021_2025,2023,QX-00009,35,ACT-UNRESOLVED-2023-QX-00009-35,,actual_change_not_closed,未识别,0,未识别,未识别,device_action_not_closed,SRC08:Sheet1+SRC02+SRC03,not_closed,device_action_not_closed
PATH_ACTUAL_2021_2025,2024,QX-00009,35,ACT-UNRESOLVED-2024-QX-00009-35,,actual_change_not_closed,未识别,0,未识别,未识别,device_action_not_closed,SRC08:Sheet1+SRC02+SRC03,not_closed,device_action_not_closed
PATH_ACTUAL_2021_2025,2025,QX-00009,35,ACT-UNRESOLVED-2025-QX-00009-35,,actual_change_not_closed,未识别,0,未识别,未识别,device_action_not_closed,SRC08:Sheet1+SRC02+SRC03,not_closed,device_action_not_closed
PATH_ACTUAL_2021_2025,2022,QX-00009,110,ACT-UNRESOLVED-2022-QX-00009-110,,actual_change_not_closed,未识别,0,未识别,未识别,device_action_not_closed,SRC08:Sheet1+SRC02+SRC03,not_closed,device_action_not_closed
PATH_ACTUAL_2021_2025,2023,QX-00009,110,ACT-UNRESOLVED-2023-QX-00009-110,,actual_change_not_closed,未识别,0,未识别,未识别,device_action_not_closed,SRC08:Sheet1+SRC02+SRC03,not_closed,device_action_not_closed
PATH_ACTUAL_2021_2025,2024,QX-00009,110,ACT-UNRESOLVED-2024-QX-00009-110,,actual_change_not_closed,未识别,0,未识别,未识别,device_action_not_closed,SRC08:Sheet1+SRC02+SRC03,not_closed,device_action_not_closed
PATH_ACTUAL_2021_2025,2025,QX-00009,110,ACT-UNRESOLVED-2025-QX-00009-110,,actual_change_not_closed,未识别,0,未识别,未识别,device_action_not_closed,SRC08:Sheet1+SRC02+SRC03,not_closed,device_action_not_closed
PATH_ACTUAL_2021_2025,2022,QX-00010,35,ACT-UNRESOLVED-2022-QX-00010-35,,actual_change_not_closed,未识别,0,未识别,未识别,device_action_not_closed,SRC08:Sheet1+SRC02+SRC03,not_closed,device_action_not_closed
PATH_ACTUAL_2021_2025,2023,QX-00010,35,ACT-UNRESOLVED-2023-QX-00010-35,,actual_change_not_closed,未识别,0,未识别,未识别,device_action_not_closed,SRC08:Sheet1+SRC02+SRC03,not_closed,device_action_not_closed
PATH_ACTUAL_2021_2025,2024,QX-00010,35,ACT-UNRESOLVED-2024-QX-00010-35,,actual_change_not_closed,未识别,0,未识别,未识别,device_action_not_closed,SRC08:Sheet1+SRC02+SRC03,not_closed,device_action_not_closed
PATH_ACTUAL_2021_2025,2025,QX-00010,35,ACT-UNRESOLVED-2025-QX-00010-35,,actual_change_not_closed,未识别,0,未识别,未识别,device_action_not_closed,SRC08:Sheet1+SRC02+SRC03,not_closed,device_action_not_closed
PATH_ACTUAL_2021_2025,2022,QX-00010,110,ACT-UNRESOLVED-2022-QX-00010-110,,actual_change_not_closed,未识别,0,未识别,未识别,device_action_not_closed,SRC08:Sheet1+SRC02+SRC03,not_closed,device_action_not_closed
PATH_ACTUAL_2021_2025,2023,QX-00010,110,ACT-UNRESOLVED-2023-QX-00010-110,,actual_change_not_closed,未识别,0,未识别,未识别,device_action_not_closed,SRC08:Sheet1+SRC02+SRC03,not_closed,device_action_not_closed
PATH_ACTUAL_2021_2025,2024,QX-00010,110,ACT-UNRESOLVED-2024-QX-00010-110,,actual_change_not_closed,未识别,0,未识别,未识别,device_action_not_closed,SRC08:Sheet1+SRC02+SRC03,not_closed,device_action_not_closed
PATH_ACTUAL_2021_2025,2025,QX-00010,110,ACT-UNRESOLVED-2025-QX-00010-110,,actual_change_not_closed,未识别,0,未识别,未识别,device_action_not_closed,SRC08:Sheet1+SRC02+SRC03,not_closed,device_action_not_closed
