year,action_id,candidate_id,action_type,delta_capacity_mva,storage_modules_delta,capex_wanyuan,eac_wanyuan_per_year,cost_basis,source_ref,region_id,voltage_kv,path_id,rcap,rcap_numeric,scenario_id
2025,STORAGE-QX-00005-110-2025,,storage,0.0,465,9789.635252,2144.0746209980416,contract_storage_module,model_contract.yaml+储能成本依据,QX-00005,110,PATH_OPT_CLR_LE_2,2.8,2.8,annualization_storage_unfavorable
2025,EXP-QX-00001-BDZ-00058-01,EXP-QX-00001-BDZ-00058-01,new_third_transformer,50.0,0,1343.0,143.469243,center,SRC03:110千伏变电站1+SRC10,QX-00001,110,PATH_OPT_CLR_LE_2,2.9,2.9,annualization_storage_unfavorable
2025,STORAGE-QX-00001-110-2025,,storage,0.0,19,400.550662,87.72650734282584,contract_storage_module,model_contract.yaml+储能成本依据,QX-00001,110,PATH_OPT_CLR_LE_2,2.9,2.9,annualization_storage_unfavorable
2025,EXP-QX-00005-BDZ-00162-01,EXP-QX-00005-BDZ-00162-01,new_third_transformer,50.0,0,1343.0,143.469243,center,SRC03:110千伏变电站1+SRC10,QX-00005,110,PATH_OPT_CLR_LE_2,2.9,2.9,annualization_storage_unfavorable
2025,STORAGE-QX-00005-110-2025,,storage,0.0,465,9789.635252,2144.0746209980416,contract_storage_module,model_contract.yaml+储能成本依据,QX-00005,110,PATH_OPT_CLR_LE_2,2.9,2.9,annualization_storage_unfavorable
2025,EXP-QX-00001-BDZ-00058-01,EXP-QX-00001-BDZ-00058-01,new_third_transformer,50.0,0,1343.0,143.469243,center,SRC03:110千伏变电站1+SRC10,QX-00001,110,PATH_OPT_CLR_LE_2,3.0,3.0,annualization_storage_unfavorable
2025,STORAGE-QX-00001-110-2025,,storage,0.0,19,400.550662,87.72650734282584,contract_storage_module,model_contract.yaml+储能成本依据,QX-00001,110,PATH_OPT_CLR_LE_2,3.0,3.0,annualization_storage_unfavorable
2025,EXP-QX-00005-BDZ-00162-01,EXP-QX-00005-BDZ-00162-01,new_third_transformer,50.0,0,1343.0,143.469243,center,SRC03:110千伏变电站1+SRC10,QX-00005,110,PATH_OPT_CLR_LE_2,3.0,3.0,annualization_storage_unfavorable
2025,STORAGE-QX-00005-110-2025,,storage,0.0,465,9789.635252,2144.0746209980416,contract_storage_module,model_contract.yaml+储能成本依据,QX-00005,110,PATH_OPT_CLR_LE_2,3.0,3.0,annualization_storage_unfavorable
2025,EXP-QX-00001-BDZ-00058-01,EXP-QX-00001-BDZ-00058-01,new_third_transformer,50.0,0,1343.0,143.469243,center,SRC03:110千伏变电站1+SRC10,QX-00001,110,PATH_OPT_CLR_UNBOUNDED,unbounded,,annualization_storage_unfavorable
2025,STORAGE-QX-00001-110-2025,,storage,0.0,19,400.550662,87.72650734282584,contract_storage_module,model_contract.yaml+储能成本依据,QX-00001,110,PATH_OPT_CLR_UNBOUNDED,unbounded,,annualization_storage_unfavorable
2025,EXP-QX-00005-BDZ-00162-01,EXP-QX-00005-BDZ-00162-01,new_third_transformer,50.0,0,1343.0,143.469243,center,SRC03:110千伏变电站1+SRC10,QX-00005,110,PATH_OPT_CLR_UNBOUNDED,unbounded,,annualization_storage_unfavorable
2025,STORAGE-QX-00005-110-2025,,storage,0.0,465,9789.635252,2144.0746209980416,contract_storage_module,model_contract.yaml+储能成本依据,QX-00005,110,PATH_OPT_CLR_UNBOUNDED,unbounded,,annualization_storage_unfavorable
